owner,is_accepted,score,last_activity_date,creation_date,answer_id,question_id,content_license,body,last_edit_date,posted_by_collectives,is_post_ai
"{'account_id': 17567156, 'reputation': 3020, 'user_id': 12743692, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/jG5eJ.png?s=256', 'display_name': 'dreambold', 'link': 'https://stackoverflow.com/users/12743692/dreambold'}",False,1,1669445505,1669444974,74580255,74580202,CC BY-SA 4.0,"<p><em>You can try</em></p> <pre><code>npm cache clean --force npm i create-react-app </code></pre> <p><em>You can delete both node_modules and package-lock.json</em></p> <pre><code>run npm i web-vitals --save-dev run npm install </code></pre> <p>and then you can use npm run build and npm start again.</p> <p><em>If these don't work, you can try</em></p> <pre><code>yarn cache clean yarn install </code></pre> <p>and then <code>npx create-react-app your-app.</code> Hope it helps!</p>",1669445505.0,,false
"{'account_id': 34116488, 'reputation': 3, 'user_id': 26394488, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/056c0f778aa8ec2f8a385246338d85a0?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'mrz', 'link': 'https://stackoverflow.com/users/26394488/mrz'}",False,0,1725550222,1722767142,78830792,74580173,CC BY-SA 4.0,<p>In my case changing the type from ejs modules to old common js syntax worked. I think the server must not be compatible with the module version.</p>,1725550222.0,,false
"{'account_id': 8186639, 'reputation': 125, 'user_id': 6162262, 'user_type': 'registered', 'profile_image': 'https://graph.facebook.com/10209400501466163/picture?type=large', 'display_name': 'tbotalla', 'link': 'https://stackoverflow.com/users/6162262/tbotalla'}",False,0,1700599392,1700599392,77525826,74580173,CC BY-SA 4.0,"<p>For anyone using this from the command line, you could try using nvm. For example: nvm use 16</p>",,,false
"{'account_id': 18847691, 'reputation': 223, 'user_id': 13747531, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14Gjut5ARH4XPGWbXWwiu7ATTteYmhtKzlqqU85TE=k-s256', 'display_name': 'Navid Barsalari', 'link': 'https://stackoverflow.com/users/13747531/navid-barsalari'}",False,2,1681020528,1681020528,75969026,74580173,CC BY-SA 4.0,<p>if use node 10.-.- we must install serve 13.0.0</p> <p>if use node 14.-.- we must install serve 14.0.0</p>,,,false
"{'account_id': 17790043, 'reputation': 21, 'user_id': 12919418, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e09f563dad4b60cff24b504fefef3ce2?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Ell', 'link': 'https://stackoverflow.com/users/12919418/ell'}",False,2,1670243455,1670243455,74688237,74580173,CC BY-SA 4.0,<p>I had same error and changing the node version on my dockerfile solved it.</p> <p>FROM node:8-alpine ---> FROM node:14-alpine</p>,,,false
"{'account_id': 25232826, 'reputation': 1760, 'user_id': 19067773, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/gj1RO.jpg?s=256', 'display_name': 'Shahed', 'link': 'https://stackoverflow.com/users/19067773/shahed'}",False,0,1669444706,1669444170,74580190,74580151,CC BY-SA 4.0,"<ol> <li>I suggest using <code>try catch</code> block instead of <code>.then</code>,<code>.catch</code> while using <code>async await</code>.</li> <li>Getting <code>TypeError</code> because access something in <code>res</code> which doesn't exist</li> </ol> <pre class=""lang-js prettyprint-override""><code>const sendRequest = async () => {   if (!name || !email || !password) return;   const user = { name, email, password };   try {     const res = await axios.post(""/api/v1/auth/register"", {       user,     });    const data = await res?.data ;    return data ?? ""not found"";   } catch (err) {     console.log(err);   } }; </code></pre>",1669444706.0,,false
"{'account_id': 4028861, 'reputation': 41132, 'user_id': 6428638, 'user_type': 'registered', 'accept_rate': 81, 'profile_image': 'https://i.sstatic.net/eoaOn.jpg?s=256', 'display_name': 'Sachila Ranawaka', 'link': 'https://stackoverflow.com/users/6428638/sachila-ranawaka'}",True,0,1669443872,1669443872,74580165,74580151,CC BY-SA 4.0,"<p>the respnse result might be an error. Hence it's not returning a data property. Check if data exists and no need to await again</p> <pre><code> if(res.data)     return data;   return [] // or an object. whatever the standard response </code></pre> <p>also, no need to use <code>then</code> here since the result is already resolved</p> <pre><code>const result = sendRequest() if(result) setMloggi(true) </code></pre>",,,false
"{'account_id': 10231989, 'reputation': 10591, 'user_id': 7552340, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/Pnjcy.jpg?s=256', 'display_name': 'Damzaky', 'link': 'https://stackoverflow.com/users/7552340/damzaky'}",True,1,1669444456,1669444456,74580214,74580069,CC BY-SA 4.0,"<p>I haven't tested this code, but basically, you need to add a listener when there is a change in the accounts with this code on a first page load hook:</p> <pre><code>window.ethereum.on('accountsChanged', function (accounts) {   setAccount(accounts[0].toUpperCase()); }); </code></pre> <p>I'm not an expert with react, but I think you could add another <code>useEffect()</code> for initialization purpose like so:</p> <pre><code>useEffect(() => {     window.ethereum.on('accountsChanged', function (accounts) {         setAccount(accounts[0].toUpperCase());     }); }, []); </code></pre>",,,false
"{'account_id': 22136785, 'reputation': 99, 'user_id': 16387398, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/HYfHl.jpg?s=256', 'display_name': 'Elvis Ohemeng Gyaase', 'link': 'https://stackoverflow.com/users/16387398/elvis-ohemeng-gyaase'}",True,2,1669452221,1669444490,74580216,74580049,CC BY-SA 4.0,"<p>From your error message, I would suggest this</p> <ul> <li>Remove <code>handleSubmit</code> if you are not using it</li> <li>Remove  <code>handleChange</code></li> </ul> <p>I do not know why you defined the <code>handleSubmit</code>  function and <code>handleChange</code> function for, But I hope this helps.</p> <p><div class=""snippet"" data-lang=""js"" data-hide=""false"" data-console=""true"" data-babel=""false"">  <div class=""snippet-code"">  <pre class=""snippet-code-js lang-js prettyprint-override""><code>import { ChangeEvent, useState } from ""react"";  type Props = {   label: string;   placeholder?: string;   onChange: (e?:Event) => void;   name?: string;   value?: any; };  export const TextField = ({   label,   onChange,   placeholder,   name,   value, }: Props) => {   const [inputs, setInputs] = useState({});   const handleChange = (event: any) => {     const targetName = event.target.name;     const targetValue = event.target.value;     setInputs((values) => ({ ...values, [targetName]: targetValue }));     onChange(event);   };   const handleSubmit = (event: any) => {     event.preventDefault();     console.log(inputs);   };   return (     <div style={{ width: ""100%"" }}>       <div className=""text-sm my-2"">{label}</div>       <input         className=""border-blue-200 border-2 rounded focus:ring-blue-200 focus:border-blue-200 focus:outline-none px-2""         style={{           height: ""45px"",           maxWidth: ""280px"",           width: ""100%"",           backgroundColor: ""#0D0D0D"",         }}         placeholder={placeholder}         onChange={handleChange}         name={name}         value={value}       />     </div>   ); };</code></pre>  <pre class=""snippet-code-html lang-html prettyprint-override""><code><script src=""https://cdnjs.cloudflare.com/ajax/libs/react/16.6.3/umd/react.production.min.js""></script> <script src=""https://cdnjs.cloudflare.com/ajax/libs/react-dom/16.6.3/umd/react-dom.production.min.js""></script></code></pre>  </div>  </div>  </p>",1669452221.0,,false
"{'account_id': 5965079, 'reputation': 4553, 'user_id': 4689036, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/jzUG2.jpg?s=256', 'display_name': 'GMKHussain', 'link': 'https://stackoverflow.com/users/4689036/gmkhussain'}",False,0,1669442355,1669442355,74580067,74580049,CC BY-SA 4.0,"<p>Try like this !</p> <pre class=""lang-js prettyprint-override""><code>onChange={handleChange} </code></pre>",,,false
"{'account_id': 17567156, 'reputation': 3020, 'user_id': 12743692, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/jG5eJ.png?s=256', 'display_name': 'dreambold', 'link': 'https://stackoverflow.com/users/12743692/dreambold'}",False,1,1669442476,1669441735,74580031,74580003,CC BY-SA 4.0,"<p>This is a result of the new npm version including the audit command.</p> <p>It isn't some new issue with the CLI, npm just introduced new functionality in npm to warn users about vulnerabilities in the packages they're installing - so there's no ""new"" vulnerability, it's just that now npm is now warning you about vulnerabilities that already existed: <a href=""https://blog.npmjs.org/"" rel=""nofollow noreferrer"">https://blog.npmjs.org/</a></p> <p>If you have run <code>npm audit</code> and got vulnerabilities, then you can have different scenarios:</p> <p>Security vulnerabilities found with suggested updates</p> <ul> <li><p>Run the npm audit fix subcommand to automatically install compatible updates to vulnerable dependencies.</p> </li> <li><p>Run the recommended commands individually to install updates to vulnerable dependencies. (Some updates may be semver-breaking changes; for more information, see ""SEMVER warnings"".)</p> </li> </ul> <p>Security vulnerabilities found requiring manual review</p> <ul> <li>If security vulnerabilities are found, but no patches are available, the audit report will provide information about the vulnerability so you can investigate further.</li> </ul> <p>You can read more about it <a href=""https://docs.npmjs.com/getting-started/running-a-security-audit#reviewing-and-acting-on-the-security-audit-report"" rel=""nofollow noreferrer"">here</a>.</p> <p>Even after running <code>npm audit fix</code> if it is not fixed, then you can <em>Turn off</em> <code>npm audit</code>. Use the below command to turn off the <code>npm audit</code>.</p> <p>When installing a single package:</p> <pre><code>npm install example-package-name --no-audit </code></pre> <p>To turn off npm audit when installing all packages:</p> <pre><code>npm set audit false </code></pre> <p>It will set the audit setting to false in your user and global <code>npmrc</code> config files.</p> <p><em>If you still want to fix them, you can refer to <a href=""https://itnext.io/fixing-security-vulnerabilities-in-npm-dependencies-in-less-than-3-mins-a53af735261d"" rel=""nofollow noreferrer"">this</a> article about how to.</em></p>",1669442476.0,,false
"{'account_id': 2432151, 'reputation': 1731, 'user_id': 2122822, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/RNpbU.jpg?s=256', 'display_name': 'Azzy', 'link': 'https://stackoverflow.com/users/2122822/azzy'}",True,3,1678726324,1669444393,74580207,74579953,CC BY-SA 4.0,"<p>This will help</p> <pre><code>useEffect(() => {     let isValid = true;     let intervalCall;      const getCurrencyConversionRates = async () => {         console.log(""Retrieving list of currency conversion rate"");         await retrieveCurrencyConversionRateFunction();         // after await if the component unmounts, and this scope          // becomes stale, skip futher execution            // so the interval wont be started, and wont break in dev mode where useEffect runs twice         if (!isValid) { return; }           //Gets new information every 6 seconds          intervalCall = setInterval( async () => {             console.log(""Getting new currency conversion rates!"");             const currTime = new Date().toLocaleTimeString();             console.log(""Time -> ""+currTime);             await retrieveCurrencyConversionRateFunction();              // might want to check valid scope inside              // retrieveCurrencyConversionRateFunction              // by passing it a flag to skip execution on a unmounted component scope          }, 60*100);           //Have to wait until currencyConversionRateFunction is loaded before the map function is called on it in the render view otherwise will have error         setLoading(false);     }      getCurrencyConversionRates();     //Clear interval     return () => {         console.log(""CLEARING CURRENCY INTERVAL HERE"");         isValid = false              // if interval was not stared, dont clear it         if (intervalCall) {  clearInterval(intervalCall); }          console.log(intervalCall);               };  },[]); </code></pre> <p>more about <a href=""https://beta.reactjs.org/learn/lifecycle-of-reactive-effects"" rel=""nofollow noreferrer"">useEffect life cycle</a>, to get an idea why</p> <ul> <li>A new effect is created after every render</li> <li>The cleanup for previous effect occurs before executing of current <code>useEffect</code></li> </ul> <p>You can read about why isValid is set <a href=""https://beta.reactjs.org/learn/synchronizing-with-effects#fetching-data"" rel=""nofollow noreferrer"">synchronizing with effects</a></p> <p>If you are intererested in taking a deep dive, consider reading a blog post by <a href=""https://overreacted.io/a-complete-guide-to-useeffect/#each-render-has-its-own-everything"" rel=""nofollow noreferrer"">Dan on useEffect</a>, its old but explans the details to build a good mental model about <code>useEffect</code> and functional components.</p> <p>Hope it helps, cheers</p>",1678726324.0,,false
