tags,owner,is_answered,view_count,accepted_answer_id,answer_count,score,last_activity_date,creation_date,last_edit_date,question_id,content_license,link,title,closed_date,closed_reason,is_post_ai
"['reactjs', 'react-hooks']","{'account_id': 26279197, 'reputation': 21, 'user_id': 19947895, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8decd24808ac61cb87d65a57772edb7c?s=256&d=identicon&r=PG', 'display_name': 'melable', 'link': 'https://stackoverflow.com/users/19947895/melable'}",True,852,1,2,1669709100,1669664630,74605750,CC BY-SA 4.0,https://stackoverflow.com/questions/74605750/react-passing-input-validation-message-from-child-component-to-parent-form,React: Passing input validation message from child component to parent form,,,,,,false
"['reactjs', 'next.js']","{'account_id': 24176099, 'reputation': 61, 'user_id': 18137450, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/skdGD.jpg?s=256', 'display_name': 'BLCKSTRT', 'link': 'https://stackoverflow.com/users/18137450/blckstrt'}",False,30,1,-1,1669666506,1669663873,74605644,CC BY-SA 4.0,https://stackoverflow.com/questions/74605644/how-should-i-write-my-classname-before-the-expression,How should I write my classname before the expression?,,1669666506.0,,,,false
"['reactjs', 'react-hooks']","{'account_id': 24977744, 'reputation': 17, 'user_id': 18840208, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e96cbd034cd8a8b668967c95d8fe2446?s=256&d=identicon&r=PG', 'display_name': 'Sifat Hasan Wakib', 'link': 'https://stackoverflow.com/users/18840208/sifat-hasan-wakib'}",True,612,1,-2,1669665412,1669663400,74605575,CC BY-SA 4.0,https://stackoverflow.com/questions/74605575/react-state-value-is-not-changing-at-first-click,React State Value is not changing at first click,74605871.0,,,,,false
"['reactjs', 'framer-motion']","{'account_id': 19928425, 'reputation': 111, 'user_id': 14602565, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a-/AOh14GjpaChmi7G4IvuaP_ZGfKcXgkgJCNF5A1k5TLyLOA=k-s256', 'display_name': 'Parker Hall', 'link': 'https://stackoverflow.com/users/14602565/parker-hall'}",True,4689,1,4,1669705676,1669663372,74605572,CC BY-SA 4.0,https://stackoverflow.com/questions/74605572/reactjs-framer-motion-scaling-a-div-dynamically-with-animatepresence-layout,ReactJS Framer-Motion scaling a div dynamically with AnimatePresence layout,74610243.0,,,,,false
"['javascript', 'html', 'css', 'reactjs']","{'account_id': 27076873, 'reputation': 11, 'user_id': 20626648, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2mihUV9gB5NiPmE4HsqpVMGO6bTTOZilU9uaQ8=k-s256', 'display_name': 'prabhdeep singh', 'link': 'https://stackoverflow.com/users/20626648/prabhdeep-singh'}",True,537,3,1,1669666731,1669663199,74605547,CC BY-SA 4.0,https://stackoverflow.com/questions/74605547/how-to-stop-loading-a-component-on-website-according-to-screen-size-in-react-js,how to stop loading a component on website according to screen size in react-js?,,,,,,false
"['javascript', 'reactjs', 'localization', 'i18next']","{'account_id': 1185669, 'reputation': 1422, 'user_id': 1159701, 'user_type': 'registered', 'accept_rate': 86, 'profile_image': 'https://www.gravatar.com/avatar/acc169d351fb8d7d2fcfca142ff0f889?s=256&d=identicon&r=PG', 'display_name': 'Ankur Gautam', 'link': 'https://stackoverflow.com/users/1159701/ankur-gautam'}",False,936,1,0,1669738472,1669662706,74605471,CC BY-SA 4.0,https://stackoverflow.com/questions/74605471/i18next-library-taking-too-much-time-in-initialization,i18next library taking too much time in initialization,,,,,,false
"['reactjs', 'github', 'yaml', 'github-actions', 'azure-static-web-app']","{'account_id': 2989393, 'reputation': 2347, 'user_id': 2537315, 'user_type': 'registered', 'accept_rate': 62, 'profile_image': 'https://i.sstatic.net/VwhEL.jpg?s=256', 'display_name': 'Ayo Adesina', 'link': 'https://stackoverflow.com/users/2537315/ayo-adesina'}",False,911,1,0,1669713388,1669661400,74605249,CC BY-SA 4.0,https://stackoverflow.com/questions/74605249/error-deploying-static-web-app-to-azure-react-using-git-hub,Error Deploying Static Web App to Azure (React) Using Git Hub,,,,,,false
"['javascript', 'html', 'reactjs']","{'account_id': 25565146, 'reputation': 1, 'user_id': 19346776, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJxsoLRd45r9CMVeMR5mEWcxCxh4mFQFUOedQKFU=k-s256', 'display_name': 'faixa gasa', 'link': 'https://stackoverflow.com/users/19346776/faixa-gasa'}",True,93,3,0,1676992455,1669661393,74605248,CC BY-SA 4.0,https://stackoverflow.com/questions/74605248/how-to-change-the-site-title,How to change the site title,,,,,,false
"['javascript', 'node.js', 'reactjs', 'momentjs']","{'account_id': 22890478, 'reputation': 364, 'user_id': 17030676, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/vHUTb.jpg?s=256', 'display_name': 'Dante1021', 'link': 'https://stackoverflow.com/users/17030676/dante1021'}",True,350,1,0,1669735238,1669661199,74605220,CC BY-SA 4.0,https://stackoverflow.com/questions/74605220/moment-iso-deprecation-console-warning,Moment ISO Deprecation console Warning,,1669704922.0,,,,false
"['reactjs', 'webpack', 'webpack-4', 'webpack-5']","{'account_id': 16753038, 'reputation': 474, 'user_id': 12109726, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/b0eGM.png?s=256', 'display_name': 'agoumi', 'link': 'https://stackoverflow.com/users/12109726/agoumi'}",False,255,1,0,1698804477,1669660925,74605154,CC BY-SA 4.0,https://stackoverflow.com/questions/74605154/svgs-and-pngs-not-loading,SVGs and PNGs not loading,,1670811043.0,,,,false
"['css', 'reactjs']","{'account_id': 25176888, 'reputation': 188, 'user_id': 19018940, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/864d7a182ea9b6e23dbc4d46ad1e796b?s=256&d=identicon&r=PG', 'display_name': 'Elco', 'link': 'https://stackoverflow.com/users/19018940/elco'}",False,163,1,0,1669662298,1669660649,74605109,CC BY-SA 4.0,https://stackoverflow.com/questions/74605109/screen-jumping-around-when-some-dom-elements-get-removed-react,Screen jumping around when some DOM elements get removed (React),,,,,,false
"['html', 'node.js', 'reactjs', 'postgresql', 'api']","{'account_id': 26671142, 'reputation': 23, 'user_id': 20282568, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/ALm5wu2puuTDXBCbzbgI2im3A_t4G3BOJbGV6IGPYNhp=k-s256', 'display_name': 'Cooling Nziza', 'link': 'https://stackoverflow.com/users/20282568/cooling-nziza'}",False,66,1,0,1669754221,1669660518,74605083,CC BY-SA 4.0,https://stackoverflow.com/questions/74605083/mapping-an-array-in-inside-another-array-and-display-into-a-table-in-more-than-o,Mapping an array in inside another array and display into a table in more than one entry,,1669660841.0,,,,false
"['reactjs', 'graphql', 'apollo-client']","{'account_id': 2926151, 'reputation': 131, 'user_id': 2507408, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c1bda81e6b17d22634a26737b8cd0b73?s=256&d=identicon&r=PG', 'display_name': 'DAbuzied', 'link': 'https://stackoverflow.com/users/2507408/dabuzied'}",False,240,0,3,1669667597,1669659729,74604929,CC BY-SA 4.0,https://stackoverflow.com/questions/74604929/refresh-expired-token-in-apollo-client,Refresh expired token in apollo client,,1669667166.0,,,,false
"['javascript', 'reactjs', 'd3.js', 'visualization', 'nivo-react']","{'account_id': 13828096, 'reputation': 11, 'user_id': 14849504, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/8bf0b6e72ac198db25997b15011ac5d3?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'SteveAdmin', 'link': 'https://stackoverflow.com/users/14849504/steveadmin'}",False,396,1,0,1676294899,1669659418,74604873,CC BY-SA 4.0,https://stackoverflow.com/questions/74604873/sunburst-nivo-plot-the-only-one-not-displaying-no-errors,"Sunburst Nivo Plot the only one not displaying, no errors",,1669660101.0,,,,false
"['javascript', 'reactjs']","{'account_id': 26175425, 'reputation': 23, 'user_id': 19859674, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/0918f51dd0c66c2786c1c65e170990ab?s=256&d=identicon&r=PG', 'display_name': 'Cyan the Computer Scientist', 'link': 'https://stackoverflow.com/users/19859674/cyan-the-computer-scientist'}",False,48,0,1,1669740504,1669659138,74604831,CC BY-SA 4.0,https://stackoverflow.com/questions/74604831/the-form-isnt-submitting-on-button-click,The form isn&#39;t submitting on button click,,1669740504.0,,,,false
"['css', 'reactjs', 'next.js', 'tailwind-css', 'tailwind-3']","{'account_id': 17933774, 'reputation': 1135, 'user_id': 13030534, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/0pXSP.png?s=256', 'display_name': 'HaryanviDeveloper', 'link': 'https://stackoverflow.com/users/13030534/haryanvideveloper'}",False,2042,1,0,1669736438,1669658807,74604763,CC BY-SA 4.0,https://stackoverflow.com/questions/74604763/how-to-give-equal-space-between-the-items-using-tailwind-css-v3,How to give equal space between the items using tailwind css v3,,1669692637.0,,,,false
"['javascript', 'reactjs', 'firebase', 'image', 'src']","{'account_id': 27076246, 'reputation': 1, 'user_id': 20626132, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/b1d8162621c4a0096c0fa421029ce901?s=256&d=identicon&r=PG', 'display_name': 'Maxekk', 'link': 'https://stackoverflow.com/users/20626132/maxekk'}",False,51,0,0,1669660506,1669658773,74604759,CC BY-SA 4.0,https://stackoverflow.com/questions/74604759/problem-with-setting-src-for-image-component-in-react,Problem with setting src for image component in react,,1669660506.0,,,,false
"['javascript', 'reactjs']","{'account_id': 16569760, 'reputation': 358, 'user_id': 11973242, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/c776aa49f8bb166681dc59164c505747?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Commando', 'link': 'https://stackoverflow.com/users/11973242/commando'}",True,110,2,2,1669660990,1669658115,74604653,CC BY-SA 4.0,https://stackoverflow.com/questions/74604653/render-nested-string-inside-of-object,Render nested string inside of object,74604787.0,,,,,false
"['javascript', 'reactjs', 'unit-testing', 'testing', 'react-testing-library']","{'account_id': 22411499, 'reputation': 80, 'user_id': 16620193, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/gAoKk.jpg?s=256', 'display_name': 'ApnikaPanika', 'link': 'https://stackoverflow.com/users/16620193/apnikapanika'}",False,1881,0,0,1669657951,1669657951,74604623,CC BY-SA 4.0,https://stackoverflow.com/questions/74604623/react-testing-library-test-onblur-for-input,React testing library test onBlur for Input,,,,,,false
"['reactjs', 'testing', 'jestjs']","{'account_id': 2736852, 'reputation': 207, 'user_id': 2359345, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/f5tet.jpg?s=256', 'display_name': 'rafa_pe', 'link': 'https://stackoverflow.com/users/2359345/rafa-pe'}",True,475,1,1,1669772198,1669657346,74604513,CC BY-SA 4.0,https://stackoverflow.com/questions/74604513/crash-in-test-react-jest-when-testing-an-input-with-onfocus-to-change-an-attibut,Crash in Test React Jest when testing an input with onFocus to change an attibute,74622001.0,,,,,false
"['javascript', 'reactjs', 'promise']","{'account_id': 24113713, 'reputation': 75, 'user_id': 18083941, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/a/AATXAJyA2BB7ANK20zdLiJcuSU_uoZl_RKVxcIVEV1SQ=k-s256', 'display_name': 'Ricardo Capozza', 'link': 'https://stackoverflow.com/users/18083941/ricardo-capozza'}",False,53,2,0,1669718384,1669656623,74604380,CC BY-SA 4.0,https://stackoverflow.com/questions/74604380/problems-with-the-result-of-all-promises,Problems with the result of all promises,,1669717434.0,,,,false
"['javascript', 'reactjs', 'http-redirect']","{'account_id': 12926693, 'reputation': 43, 'user_id': 9347157, 'user_type': 'registered', 'profile_image': 'https://i.sstatic.net/RQ1oL.jpg?s=256', 'display_name': 'Stan50', 'link': 'https://stackoverflow.com/users/9347157/stan50'}",False,71,0,2,1669672839,1669656224,74604317,CC BY-SA 4.0,https://stackoverflow.com/questions/74604317/how-to-get-the-redirected-url-using-javascript,How to get the redirected URL using Javascript,,1669672839.0,,,,false
"['reactjs', 'react-hooks', 'react-redux', 'react-router', 'redux-toolkit']","{'account_id': 24061258, 'reputation': 167, 'user_id': 18038472, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/7140bfe64ed8a9bff3bc0c5fffc3f20d?s=256&d=identicon&r=PG', 'display_name': 'ncasteln', 'link': 'https://stackoverflow.com/users/18038472/ncasteln'}",True,914,1,3,1669657647,1669656101,74604294,CC BY-SA 4.0,https://stackoverflow.com/questions/74604294/react-router-v6-access-nested-routes-and-correct-way-to-handle-an-url-written,React Router v6 - access nested routes and correct way to handle an url written by hand,74604571.0,,,,,false
"['reactjs', 'react-hooks', 'react-query']","{'account_id': 21509093, 'reputation': 23, 'user_id': 15852074, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/5ea1686c0991dc5e092125b49d2d6251?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'VG-P', 'link': 'https://stackoverflow.com/users/15852074/vg-p'}",True,617,1,0,1670177294,1669655862,74604249,CC BY-SA 4.0,https://stackoverflow.com/questions/74604249/useinfinitequery-cachetime,useInfiniteQuery - cacheTime,,,,,,false
"['reactjs', 'ag-grid', 'ag-grid-react']","{'account_id': 1727101, 'reputation': 28753, 'user_id': 1581522, 'user_type': 'registered', 'accept_rate': 32, 'profile_image': 'https://i.sstatic.net/0TazA.jpg?s=256', 'display_name': 'GautamD31', 'link': 'https://stackoverflow.com/users/1581522/gautamd31'}",False,197,0,2,1669655680,1669655680,74604204,CC BY-SA 4.0,https://stackoverflow.com/questions/74604204/how-to-show-a-form-in-popup-while-editing-ag-grid-cell,How to show a form in popup while editing Ag-Grid Cell,,,,,,false
"['reactjs', 'react-hooks', 'react-query']","{'account_id': 5766745, 'reputation': 117, 'user_id': 4551483, 'user_type': 'registered', 'accept_rate': 64, 'profile_image': 'https://www.gravatar.com/avatar/549aee865ec3f82284779a2da911eb09?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'kftb', 'link': 'https://stackoverflow.com/users/4551483/kftb'}",True,6969,2,0,1669676030,1669655646,74604195,CC BY-SA 4.0,https://stackoverflow.com/questions/74604195/wait-for-usequery-before-writing-to-state,Wait for useQuery before writing to state,74604646.0,,,,,false
"['javascript', 'reactjs', 'recharts']","{'account_id': 18201586, 'reputation': 215, 'user_id': 13257154, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/592d17157de78742779d7fde0c3d7b60?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'qwerty', 'link': 'https://stackoverflow.com/users/13257154/qwerty'}",True,392,1,0,1669658046,1669655568,74604185,CC BY-SA 4.0,https://stackoverflow.com/questions/74604185/error-in-the-values-of-the-rechart-stacked-chart,Error in the values of the Rechart Stacked chart,74604639.0,1669655886.0,,,,false
"['reactjs', 'express', 'react-fullstack']","{'account_id': 11725749, 'reputation': 11, 'user_id': 8583110, 'user_type': 'registered', 'profile_image': 'https://lh3.googleusercontent.com/-PwlNQI6CK7k/AAAAAAAAAAI/AAAAAAAAI74/mJkXYyOm7m4/photo.jpg?sz=256', 'display_name': 'mayank tripathi', 'link': 'https://stackoverflow.com/users/8583110/mayank-tripathi'}",False,59,0,1,1669883817,1669655146,74604097,CC BY-SA 4.0,https://stackoverflow.com/questions/74604097/using-react-as-a-frontend-and-nodeexpress-as-a-backend-on-button-click-fetch,Using React as a frontend and node+express as a backend -- on Button click fetch data from SQL and display in a react Grid,,1669883817.0,,,,false
"['reactjs', 'react-native', 'expo', 'onesignal', 'react-native-onesignal']","{'account_id': 19140255, 'reputation': 29, 'user_id': 13980344, 'user_type': 'registered', 'profile_image': 'https://www.gravatar.com/avatar/e22f706d9f6916c96610294cb0e80b21?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Mohammad Ali Vakilidoost', 'link': 'https://stackoverflow.com/users/13980344/mohammad-ali-vakilidoost'}",False,253,0,1,1669654048,1669654048,74603883,CC BY-SA 4.0,https://stackoverflow.com/questions/74603883/error-could-not-load-rnonesignal-native-module-make-sure-native-dependencies-ar,ERROR Could not load RNOneSignal native module. Make sure native dependencies are properly linked,,,,,,false
"['javascript', 'reactjs', 'react-query']","{'account_id': 11778189, 'reputation': 5626, 'user_id': 8618818, 'user_type': 'registered', 'accept_rate': 78, 'profile_image': 'https://www.gravatar.com/avatar/fab257bba594fe1e7906db4bbe265b4a?s=256&d=identicon&r=PG&f=y&so-version=2', 'display_name': 'Onyx', 'link': 'https://stackoverflow.com/users/8618818/onyx'}",True,2722,3,0,1672829653,1669653718,74603819,CC BY-SA 4.0,https://stackoverflow.com/questions/74603819/how-to-tell-react-query-fetchquery-to-make-a-new-get-request-and-not-used-the-al,How to tell React Query fetchQuery to make a new GET request and not used the already cached response?,74603930.0,1672829653.0,,,,false
